time,active_time,concentration,end_criterion,evaluations,f_density
12037.00305,1.543402,20099.5697,-1.67E-08,4915,38.4085853
12104.90315,1.543402,20099.56843,-1.67E-08,4921,38.36329933
12172.80325,1.543402,20099.56586,-1.67E-08,4927,38.3179652
12240.70335,1.543402,20099.56455,-1.67E-08,4933,38.27256575
12308.60346,1.543402,20099.56186,-1.67E-08,4939,38.22711134
12376.50356,1.543402,20099.55792,-1.68E-08,4945,38.18159566
12444.40366,1.543402,20099.55275,-1.68E-08,4951,38.13600991
12512.30376,1.543402,20099.54945,-1.68E-08,4957,38.09035787
12580.20386,1.543402,20099.54627,-1.68E-08,4963,38.04462589
12648.10396,1.543402,20099.54368,-1.69E-08,4969,37.99881909
12716.00407,1.543402,20099.53985,-1.69E-08,4975,37.9529258
12783.90417,1.543402,20099.53872,-1.69E-08,4981,37.90694554
12851.80427,1.543402,20099.53668,-1.70E-08,4987,37.8608643
12919.70437,1.543402,20099.53531,-1.70E-08,4993,37.8146929
12987.60447,1.543402,20099.53526,-1.70E-08,4999,37.76841435
13055.50457,1.543402,20099.5319,-1.71E-08,5005,37.7220416
13123.40467,1.543402,20099.53185,-1.71E-08,5011,37.67553395
13191.30478,1.543402,20099.53117,-1.72E-08,5017,37.62892378
13259.20488,1.543402,20099.53137,-1.72E-08,5023,37.58217816
13327.10498,1.543402,20099.52714,-1.73E-08,5029,37.53531824
13395.00508,1.543402,20099.52825,-1.73E-08,5035,37.48830459
13462.90518,1.543402,20099.52641,-1.74E-08,5041,37.44115988
13530.80528,1.543402,20099.52713,-1.74E-08,5047,37.39384692
13598.70539,1.543402,20099.52853,-1.75E-08,5053,37.34637729
13666.60549,1.543402,20099.52827,-1.75E-08,5059,37.29875122
13734.50559,1.543402,20099.52889,-1.76E-08,5065,37.25095739
13802.40569,1.543402,20099.5273,-1.77E-08,5071,37.20297147
13870.30579,1.543402,20099.52724,-1.77E-08,5077,37.15480642
13938.20589,1.543402,20099.52431,-1.78E-08,5083,37.10643346
14006.106,1.543402,20099.51951,-1.79E-08,5089,37.05785825
14074.0061,1.543402,20099.51738,-1.80E-08,5095,37.00906277
14141.9062,1.543402,20099.51563,-1.81E-08,5101,36.96002513
14209.8063,1.543402,20099.51453,-1.81E-08,5107,36.91074628
14277.7064,1.543402,20099.51464,-1.82E-08,5113,36.86120751
14345.6065,1.543402,20099.51311,-1.83E-08,5119,36.81140011
14413.50661,1.543402,20099.51349,-1.84E-08,5125,36.76129859
14481.40671,1.543402,20099.5102,-1.86E-08,5131,36.71090031
14549.30681,1.543402,20099.51016,-1.87E-08,5137,36.66018782
14617.20691,1.543402,20099.50705,-1.88E-08,5143,36.60914365
14685.10701,1.543402,20099.50485,-1.89E-08,5149,36.55773045
14753.00711,1.543402,20099.50138,-1.91E-08,5155,36.50595643
14820.90722,1.543402,20099.49667,-1.92E-08,5161,36.45377261
14888.80732,1.543402,20099.49489,-1.94E-08,5167,36.40116067
14956.70742,1.543402,20099.49257,-1.95E-08,5173,36.34809873
15024.60752,1.543402,20099.4912,-1.97E-08,5179,36.29456805
15092.50762,1.543402,20099.48752,-1.99E-08,5185,36.2405165
15160.40772,1.543402,20099.48499,-2.01E-08,5191,36.18592838
15228.30783,1.543402,20099.4837,-2.03E-08,5197,36.13073859
15296.20793,1.543402,20099.48302,-2.05E-08,5203,36.07492669
15364.10803,1.543402,20099.48185,-2.08E-08,5209,36.01842334
15432.00813,1.543402,20099.47766,-2.11E-08,5217,35.9612008
15499.90823,1.543402,20099.47656,-2.14E-08,5225,35.9031841
15567.80833,1.543402,20099.47253,-2.17E-08,5233,35.84431642
15635.70844,1.543402,20099.47283,-2.20E-08,5241,35.7845048
15703.60854,1.543402,20099.47316,-2.24E-08,5249,35.7236785
15771.50864,1.543402,20099.47191,-2.28E-08,5257,35.66172828
15839.40874,1.543402,20099.47168,-2.33E-08,5265,35.5985372
15907.30884,1.543402,20099.46947,-2.38E-08,5273,35.53397633
15975.20894,1.543402,20099.46926,-2.43E-08,5281,35.46787126
16043.10904,1.543402,20099.46847,-2.50E-08,5289,35.40003361
16111.00915,1.543402,20099.46823,-2.57E-08,5299,35.33024868
16178.90925,1.543402,20099.46612,-2.65E-08,5309,35.25821736
16246.80935,1.543402,20099.46245,-2.75E-08,5319,35.1835939
16314.70945,1.543402,20099.46166,-2.86E-08,5329,35.10590938
16382.60955,1.543402,20099.45766,-2.99E-08,5341,35.02457437
16416.5596,1.543402,20099.45508,-3.09E-08,5347,34.98262003
16450.50965,1.543402,20099.45174,-3.18E-08,5353,34.93947175
16484.45971,1.543402,20099.45285,-3.28E-08,5359,34.89498258
16518.40976,1.543402,20099.44993,-3.39E-08,5365,34.84901037
16552.35981,1.543402,20099.44728,-3.51E-08,5371,34.80132013
16586.30986,1.543402,20099.44714,-3.66E-08,5377,34.75165826
16620.25991,1.543402,20099.44572,-3.83E-08,5383,34.69967533
16654.20996,1.543402,20099.44646,-4.03E-08,5391,34.64496124
16688.16001,1.543402,20099.44515,-4.28E-08,5399,34.58689103
16722.11006,1.543402,20099.44606,-4.58E-08,5407,34.52464652
16756.06011,1.543402,20099.44536,-4.99E-08,5415,34.4569315
16790.01016,1.543402,20099.44743,-5.54E-08,5427,34.38170098
16806.98519,1.543402,20099.44586,-5.99E-08,5433,34.34100946
16823.96021,1.543402,20099.44758,-6.47E-08,5439,34.2970771
16840.93524,1.543402,20099.44703,-7.10E-08,5445,34.24885307
16857.91026,1.543402,20099.44948,-8.00E-08,5453,34.19450906
16874.88529,1.543402,20099.44916,-9.45E-08,5461,34.13036943
16891.86032,1.543402,20099.45046,-1.26E-07,5475,34.04484216
16900.34783,1.543402,20099.44928,-1.75E-07,5483,33.98552954
16908.83534,1.543402,20099.44975,-5.67E-07,5547,33.79304011
16913.0791,1.543402,20099.44691,-6.21E-07,5559,33.68764075
16915.20098,1.543402,20099.44928,-4.45E-07,5565,33.64983833
16917.32285,1.543402,20099.45166,-3.43E-07,5570,33.62069908
16919.55083,1.543402,20099.45377,-2.73E-07,5575,33.5963872
16921.8902,1.543402,20099.45442,-2.24E-07,5580,33.57538327
16924.34654,1.543402,20099.45436,-1.89E-07,5585,33.55683035
16926.92569,1.543402,20099.45493,-1.63E-07,5590,33.54000097
16929.63381,1.543402,20099.45447,-1.42E-07,5595,33.52457619
16932.47733,1.543402,20099.45498,-1.27E-07,5600,33.51013605
16935.46302,1.543402,20099.45491,-1.14E-07,5605,33.4965581
16938.598,1.543402,20099.45558,-1.04E-07,5610,33.4835665
16941.88973,1.543402,20099.45526,-9.44E-08,5615,33.47113706
16945.34605,1.543402,20099.45608,-8.73E-08,5620,33.45907113
16948.97518,1.543402,20099.4554,-8.04E-08,5625,33.44740227
16952.78577,1.543402,20099.45614,-7.49E-08,5630,33.43598507
16956.78688,1.543402,20099.45521,-6.94E-08,5635,33.42488191
16960.98806,1.543402,20099.45658,-6.49E-08,5640,33.41397728
16965.39929,1.543402,20099.45611,-6.02E-08,5645,33.40335838
16970.03108,1.543402,20099.45702,-5.63E-08,5650,33.39293101
16974.89447,1.543402,20099.45633,-5.22E-08,5655,33.38278585
16980.00102,1.543402,20099.45723,-4.87E-08,5660,33.37284169
16985.3629,1.543402,20099.45669,-4.50E-08,5665,33.36319295
16990.99288,1.543402,20099.45876,-4.19E-08,5670,33.35375946
16996.90435,1.543402,20099.45861,-3.86E-08,5675,33.34463745
17003.1114,1.543402,20099.46068,-3.58E-08,5680,33.33574082
17009.6288,1.543402,20099.46036,-3.29E-08,5685,33.3271656
17016.47206,1.543402,20099.46259,-3.05E-08,5690,33.31882042
17023.6575,1.543402,20099.46166,-2.79E-08,5695,33.31078972
17031.2022,1.543402,20099.46415,-2.59E-08,5700,33.3029772
17039.12414,1.543402,20099.46493,-2.37E-08,5705,33.29545422
17047.44218,1.543402,20099.46697,-2.20E-08,5710,33.28813316
17056.17612,1.543402,20099.46629,-2.02E-08,5715,33.28105954
17065.34675,1.543402,20099.46748,-1.88E-08,5720,33.27414664
17074.97592,1.543402,20099.46538,-1.74E-08,5725,33.26743007
17085.08654,1.543402,20099.46763,-1.64E-08,5730,33.26081313
17095.7027,1.543402,20099.46576,-1.53E-08,5735,33.25433113
17106.84966,1.543402,20099.46777,-1.45E-08,5740,33.24788554
17118.55398,1.543402,20099.46467,-1.36E-08,5745,33.24149806
17130.84351,1.543402,20099.46715,-1.31E-08,5750,33.23507408
17143.74751,1.543402,20099.4659,-1.25E-08,5755,33.2286293
17157.29671,1.543402,20099.46775,-1.21E-08,5760,33.22207937
17171.52338,1.543402,20099.46703,-1.17E-08,5765,33.21542417
17186.46138,1.543402,20099.46942,-1.14E-08,5770,33.20859113
17202.14628,1.543402,20099.46746,-1.12E-08,5775,33.20158354
17218.61542,1.543402,20099.4682,-1.10E-08,5780,33.19432728
17235.90802,1.543402,20099.46763,-1.08E-08,5785,33.18682688
17254.06525,1.543402,20099.46602,-1.08E-08,5790,33.17901444
17273.13034,1.543402,20099.4665,-1.07E-08,5795,33.17089184
17293.14869,1.543402,20099.46508,-1.06E-08,5800,33.16240102
17314.16795,1.543402,20099.46626,-1.05E-08,5805,33.15354139
17336.23818,1.543402,20099.46529,-1.05E-08,5810,33.14425218
17359.41192,1.543402,20099.46739,-1.05E-08,5815,33.13454528
17383.74434,1.543402,20099.46595,-1.05E-08,5820,33.12436249
17409.29339,1.543402,20099.46775,-1.04E-08,5825,33.11369267
17436.11989,1.543402,20099.4656,-1.04E-08,5830,33.10250179
17464.28771,1.543402,20099.46795,-1.04E-08,5835,33.09076826
17493.86393,1.543402,20099.46585,-1.04E-08,5840,33.07845931
17524.91895,1.543402,20099.46667,-1.04E-08,5845,33.06555264
17557.52673,1.543402,20099.46548,-1.04E-08,5850,33.05201357
17591.7649,1.543402,20099.46606,-1.04E-08,5855,33.03781127
17627.71497,1.543402,20099.46506,-1.04E-08,5860,33.02291734
17665.46255,1.543402,20099.46531,-1.03E-08,5865,33.00729396
17705.09751,1.543402,20099.46362,-1.03E-08,5870,32.99090646
17746.71421,1.543402,20099.46457,-1.03E-08,5875,32.97371772
17790.41175,1.543402,20099.46215,-1.03E-08,5880,32.95568986
17836.29417,1.543402,20099.46357,-1.03E-08,5885,32.93678269
17884.47071,1.543402,20099.46242,-1.03E-08,5890,32.91694901
17935.05607,1.543402,20099.46344,-1.03E-08,5895,32.89616109
17988.1707,1.543402,20099.46117,-1.03E-08,5901,32.87435116
18041.28534,1.543402,20099.4615,-1.02E-08,5907,32.85258221
18094.39997,1.543402,20099.45867,-1.02E-08,5913,32.83083723
18147.5146,1.543402,20099.46001,-1.02E-08,5919,32.80912242
18200.62924,1.543402,20099.45788,-1.02E-08,5925,32.78743411
18253.74387,1.543402,20099.45761,-1.02E-08,5931,32.76577514
18306.8585,1.543402,20099.45789,-1.02E-08,5937,32.74414909
18359.97313,1.543402,20099.45627,-1.02E-08,5943,32.72254386
18413.08777,1.543402,20099.4569,-1.02E-08,5949,32.7009748
18466.2024,1.543402,20099.45478,-1.01E-08,5955,32.6794217
18519.31703,1.543402,20099.45569,-1.01E-08,5961,32.65791011
18572.43167,1.543402,20099.45308,-1.01E-08,5967,32.63641261
18625.5463,1.543402,20099.45366,-1.01E-08,5972,32.61494858
18681.31666,1.543402,20099.45054,-1.01E-08,5978,32.59243885
18737.08703,1.543402,20099.44858,-1.01E-08,5984,32.56996543
18792.85739,1.543402,20099.44703,-1.01E-08,5990,32.54751938
18848.62776,1.543402,20099.44816,-1.01E-08,5996,32.52509934
18904.39812,1.543402,20099.44915,-1.00E-08,6002,32.50271729
18960.16849,1.543402,20099.44945,-1.00E-08,6008,32.4803554
19015.93885,1.543402,20099.44992,-1.00E-08,6014,32.45802822
19071.70922,1.543402,20099.45053,-1.00E-08,6020,32.43572426
19127.47958,1.543402,20099.45066,-9.98E-09,6026,32.41345698
19183.24994,1.543402,20099.4507,-9.97E-09,6032,32.39121318
19239.02031,1.543402,20099.44727,-9.96E-09,6038,32.36900247
19294.79067,1.543402,20099.44759,-9.94E-09,6044,32.34681767
19350.56104,1.543402,20099.44539,-9.93E-09,6050,32.32465977
19406.3314,1.543402,20099.44339,-9.92E-09,6056,32.30253495
19462.10177,1.543402,20099.44302,-9.91E-09,6062,32.28043047
19517.87213,1.543402,20099.44301,-9.89E-09,6068,32.25835934
19573.6425,1.543402,20099.43965,-9.88E-09,6074,32.23631687
19629.41286,1.543402,20099.44096,-9.87E-09,6080,32.21429995
19685.18323,1.543402,20099.44229,-9.86E-09,6086,32.19230971
19740.95359,1.543402,20099.44354,-9.84E-09,6092,32.17035048
19796.72396,1.543402,20099.44496,-9.84E-09,6098,32.14840956
19852.49432,1.543402,20099.44686,-9.82E-09,6104,32.12650468
19908.26468,1.543402,20099.44609,-9.81E-09,6110,32.10462094
19964.03505,1.543402,20099.44726,-9.80E-09,6116,32.08276702
20019.80541,1.543402,20099.44393,-9.79E-09,6121,32.06093616
20078.3643,1.543402,20099.44543,-9.77E-09,6127,32.03804402
20136.92318,1.543402,20099.44222,-9.76E-09,6133,32.01518592
20195.48206,1.543402,20099.44455,-9.75E-09,6139,31.99234689
20254.04094,1.543402,20099.44291,-9.74E-09,6145,31.96953427
20312.59983,1.543402,20099.44602,-9.73E-09,6151,31.94675381
20371.15871,1.543402,20099.44577,-9.71E-09,6157,31.92399846
20429.71759,1.543402,20099.44743,-9.70E-09,6163,31.90127393
20488.27648,1.543402,20099.4463,-9.69E-09,6169,31.87857402
20546.83536,1.543402,20099.44691,-9.68E-09,6175,31.85590669
20605.39424,1.543402,20099.44491,-9.67E-09,6181,31.83325783
20663.95312,1.543402,20099.44416,-9.66E-09,6187,31.81064004
20722.51201,1.543402,20099.4422,-9.65E-09,6193,31.788043
20781.07089,1.543402,20099.44178,-9.64E-09,6199,31.76547365
20839.62977,1.543402,20099.44001,-9.63E-09,6205,31.74292714
20898.18866,1.543402,20099.4386,-9.61E-09,6211,31.72040895
20956.74754,1.543402,20099.43845,-9.61E-09,6216,31.69790237
21018.23437,1.543402,20099.44017,-9.60E-09,6222,31.67430095
21079.72119,1.543402,20099.43913,-9.59E-09,6228,31.65071817
21141.20802,1.543402,20099.43869,-9.57E-09,6234,31.62717057
21202.69485,1.543402,20099.43756,-9.57E-09,6240,31.60363954
21264.18167,1.543402,20099.43763,-9.56E-09,6246,31.58013711
21325.6685,1.543402,20099.43635,-9.54E-09,6252,31.55666229
21387.15533,1.543402,20099.43687,-9.54E-09,6258,31.53320844
21448.64215,1.543402,20099.43725,-9.53E-09,6264,31.50977439
21510.12898,1.543402,20099.43807,-9.52E-09,6270,31.48636479
21571.61581,1.543402,20099.43663,-9.51E-09,6276,31.46297727
21633.10264,1.543402,20099.43584,-9.50E-09,6282,31.43960614
21694.58946,1.543402,20099.43449,-9.49E-09,6288,31.41626683
21756.07629,1.543402,20099.43426,-9.49E-09,6294,31.39293269
21817.56312,1.543402,20099.4343,-9.48E-09,6300,31.36962357
21879.04994,1.543402,20099.43312,-9.47E-09,6306,31.34632666
21940.53677,1.543402,20099.43533,-9.46E-09,6312,31.32304989
22002.0236,1.543402,20099.43435,-9.46E-09,6318,31.29979171
22063.51042,1.543402,20099.43638,-9.45E-09,6324,31.27654636
22124.99725,1.543402,20099.43558,-9.44E-09,6329,31.25331965
22189.55842,1.543402,20099.43683,-9.44E-09,6335,31.2289387
22254.11959,1.543402,20099.4376,-9.43E-09,6341,31.20457523
22318.68076,1.543402,20099.4366,-9.43E-09,6347,31.18022484
22383.24192,1.543402,20099.43675,-9.42E-09,6353,31.15589307
22447.80309,1.543402,20099.43544,-9.42E-09,6359,31.13156631
22512.36426,1.543402,20099.43412,-9.41E-09,6365,31.10726423
22576.92543,1.543402,20099.43045,-9.41E-09,6371,31.08297406
22641.4866,1.543402,20099.43034,-9.40E-09,6377,31.058687
22706.04777,1.543402,20099.42884,-9.40E-09,6383,31.03441835
22770.60893,1.543402,20099.43006,-9.40E-09,6389,31.01015452
22835.1701,1.543402,20099.42953,-9.39E-09,6395,30.98589475
22899.73127,1.543402,20099.42977,-9.39E-09,6400,30.96164481
22967.5205,1.543402,20099.42766,-9.39E-09,6406,30.9361835
23035.30972,1.543402,20099.42617,-9.38E-09,6412,30.91073635
23103.09895,1.543402,20099.42517,-9.39E-09,6418,30.88528731
23170.88818,1.543402,20099.42289,-9.38E-09,6424,30.85984772
23238.6774,1.543402,20099.4223,-9.38E-09,6430,30.83439983
23306.46663,1.543402,20099.42133,-9.38E-09,6436,30.80895412
23374.25586,1.543402,20099.41981,-9.38E-09,6442,30.78351197
23442.04508,1.543402,20099.41768,-9.39E-09,6448,30.75806351
23509.83431,1.543402,20099.41797,-9.39E-09,6454,30.73261232
23577.62354,1.543402,20099.41545,-9.39E-09,6460,30.70715606
23645.41276,1.543402,20099.41674,-9.39E-09,6465,30.68169364
23716.59145,1.543402,20099.41303,-9.39E-09,6471,30.65495679
23787.77014,1.543402,20099.41473,-9.40E-09,6477,30.62820363
23858.94883,1.543402,20099.41299,-9.40E-09,6483,30.60144707
23930.12752,1.543402,20099.4117,-9.40E-09,6489,30.5746841
24001.30621,1.543402,20099.41341,-9.41E-09,6495,30.54789597
24072.48489,1.543402,20099.41359,-9.41E-09,6501,30.52110694
24143.66358,1.543402,20099.41548,-9.42E-09,6507,30.49429584
24214.84227,1.543402,20099.41541,-9.42E-09,6513,30.46747345
24286.02096,1.543402,20099.41534,-9.43E-09,6519,30.44063691
24357.19965,1.543402,20099.41307,-9.43E-09,6525,30.41377726
24428.37833,1.543402,20099.41354,-9.44E-09,6530,30.38689129
24503.11596,1.543402,20099.4117,-9.45E-09,6536,30.35863837
24577.85358,1.543402,20099.41191,-9.46E-09,6542,30.33035277
24652.5912,1.543402,20099.4097,-9.47E-09,6548,30.30204465
24727.32882,1.543402,20099.41062,-9.48E-09,6554,30.27370483
24802.06645,1.543402,20099.40802,-9.49E-09,6560,30.24533403
24876.80407,1.543402,20099.40583,-9.50E-09,6566,30.21693499
24951.54169,1.543402,20099.40299,-9.51E-09,6572,30.18850434
25026.27931,1.543402,20099.40215,-9.52E-09,6578,30.16003466
25101.01694,1.543402,20099.40044,-9.54E-09,6584,30.13152506
25175.75456,1.543402,20099.39801,-9.55E-09,6590,30.10297965
25250.49218,1.543402,20099.39735,-9.56E-09,6595,30.07438545
25328.96668,1.543402,20099.39663,-9.58E-09,6601,30.04432193
25407.44119,1.543402,20099.39647,-9.59E-09,6607,30.01420447
25485.91569,1.543402,20099.39754,-9.61E-09,6613,29.98404043
25564.3902,1.543402,20099.39523,-9.63E-09,6619,29.95382416
25642.8647,1.543402,20099.39457,-9.64E-09,6625,29.92354885
25721.3392,1.543402,20099.39251,-9.66E-09,6631,29.89321691
25799.81371,1.543402,20099.39294,-9.68E-09,6637,29.86282875
25878.28821,1.543402,20099.39099,-9.70E-09,6642,29.83237055
25960.68644,1.543402,20099.38787,-9.72E-09,6648,29.80033513
26043.08467,1.543402,20099.38707,-9.75E-09,6654,29.76821247
26125.4829,1.543402,20099.3854,-9.77E-09,6660,29.73602161
26207.88112,1.543402,20099.38673,-9.79E-09,6666,29.70375401
26290.27935,1.543402,20099.38635,-9.81E-09,6672,29.67140671
26372.67758,1.543402,20099.38892,-9.84E-09,6678,29.63897897
26455.07581,1.543402,20099.38584,-9.86E-09,6684,29.606472
26537.47404,1.543402,20099.38764,-9.89E-09,6689,29.57387535
26623.99218,1.543402,20099.38704,-9.92E-09,6695,29.53954498
26710.51032,1.543402,20099.38708,-9.95E-09,6701,29.5051195
26797.02846,1.543402,20099.38608,-9.98E-09,6707,29.47059407
26883.5466,1.543402,20099.38612,-1.00E-08,6713,29.43595361
26970.06474,1.543402,20099.38276,-1.00E-08,6719,29.40121757
27056.58288,1.543402,20099.38193,-1.01E-08,6725,29.36635942
27143.10102,1.543402,20099.38006,-1.01E-08,6731,29.33139052
27229.61916,1.543402,20099.37741,-1.01E-08,6737,29.29630794
27316.1373,1.543402,20099.37632,-1.02E-08,6743,29.26109854
27402.65544,1.543402,20099.3741,-1.02E-08,6749,29.22576247
27489.17358,1.543402,20099.37368,-1.02E-08,6755,29.19030167
27575.69172,1.543402,20099.37431,-1.03E-08,6761,29.15470283
27662.20986,1.543402,20099.37651,-1.03E-08,6767,29.11897778
27748.728,1.543402,20099.37766,-1.04E-08,6773,29.08310714
27835.24614,1.543402,20099.37788,-1.04E-08,6778,29.04709781
27926.09019,1.543402,20099.37508,-1.04E-08,6784,29.00913809
28016.93424,1.543402,20099.3707,-1.05E-08,6790,28.97101291
28107.77828,1.543402,20099.36848,-1.05E-08,6796,28.93271353
28198.62233,1.543402,20099.36757,-1.06E-08,6802,28.89424656
28289.46638,1.543402,20099.3692,-1.06E-08,6808,28.85559831
28380.31043,1.543402,20099.36921,-1.07E-08,6814,28.8167798
28471.15447,1.543402,20099.36876,-1.07E-08,6820,28.77776985
28561.99852,1.543402,20099.36949,-1.08E-08,6826,28.73857173
28652.84257,1.543402,20099.368,-1.08E-08,6832,28.69917563
28743.68662,1.543402,20099.37072,-1.09E-08,6838,28.6595834
28834.53066,1.543402,20099.36914,-1.10E-08,6844,28.6197746
28925.37471,1.543402,20099.36887,-1.10E-08,6850,28.57977455
29016.21876,1.543402,20099.36814,-1.11E-08,6856,28.53953345
29107.0628,1.543402,20099.36672,-1.11E-08,6862,28.49907892
29197.90685,1.543402,20099.3634,-1.12E-08,6868,28.45838891
29288.7509,1.543402,20099.36302,-1.13E-08,6874,28.41746609
29379.59495,1.543402,20099.35911,-1.13E-08,6880,28.37630238
29470.43899,1.543402,20099.35439,-1.14E-08,6886,28.33489091
29561.28304,1.543402,20099.35311,-1.15E-08,6892,28.29321848
29652.12709,1.543402,20099.35503,-1.15E-08,6898,28.25128628
29742.97113,1.543402,20099.35969,-1.16E-08,6904,28.20907623
29833.81518,1.543402,20099.36065,-1.17E-08,6910,28.1665823
29924.65923,1.543402,20099.3559,-1.18E-08,6916,28.12381904
30015.50328,1.543402,20099.35465,-1.19E-08,6922,28.08073789
30106.34732,1.543402,20099.3535,-1.19E-08,6928,28.03734078
30197.19137,1.543402,20099.35319,-1.20E-08,6934,27.99363498
30288.03542,1.543402,20099.35132,-1.21E-08,6940,27.94958607
30378.87947,1.543402,20099.3512,-1.22E-08,6946,27.9052077
30469.72351,1.543402,20099.34748,-1.23E-08,6952,27.86046826
30560.56756,1.543402,20099.34764,-1.24E-08,6958,27.81535968
30651.41161,1.543402,20099.34712,-1.25E-08,6964,27.76986749
30742.25565,1.543402,20099.34864,-1.26E-08,6970,27.72398738
30833.0997,1.543402,20099.34864,-1.27E-08,6976,27.67768315
30923.94375,1.543402,20099.34586,-1.29E-08,6982,27.63094842
31014.7878,1.543402,20099.34718,-1.30E-08,6988,27.58375834
31105.63184,1.543402,20099.347,-1.31E-08,6994,27.53609427
31196.47589,1.543402,20099.3452,-1.33E-08,7000,27.48794409
31287.31994,1.543402,20099.34585,-1.34E-08,7006,27.43926872
31378.16398,1.543402,20099.34443,-1.35E-08,7012,27.3900433
31469.00803,1.543402,20099.34368,-1.37E-08,7019,27.34024351
31559.85208,1.543402,20099.34183,-1.39E-08,7025,27.28983247
31650.69613,1.543402,20099.34054,-1.40E-08,7032,27.23878938
31741.54017,1.543402,20099.33881,-1.42E-08,7038,27.18705229
31832.38422,1.543402,20099.33606,-1.44E-08,7045,27.13459908
31923.22827,1.543402,20099.33508,-1.47E-08,7053,27.08134901
32014.07232,1.543402,20099.33291,-1.49E-08,7061,27.02727655
32104.91636,1.543402,20099.33025,-1.51E-08,7069,26.97229481
32195.76041,1.543402,20099.3297,-1.54E-08,7077,26.91633218
32286.60446,1.543402,20099.32839,-1.57E-08,7085,26.85930193
32377.4485,1.543402,20099.32603,-1.60E-08,7093,26.80110661
32468.29255,1.543402,20099.32197,-1.64E-08,7102,26.74163245
32559.1366,1.543402,20099.32257,-1.68E-08,7112,26.68070842
32649.98065,1.543402,20099.32305,-1.72E-08,7122,26.61816293
32740.82469,1.543402,20099.32173,-1.77E-08,7132,26.55378285
32831.66874,1.543402,20099.32225,-1.83E-08,7143,26.48726044
32922.51279,1.543402,20099.32076,-1.90E-08,7156,26.41822268
32967.93481,1.543402,20099.31988,-1.95E-08,7162,26.38283397
33013.35683,1.543402,20099.31847,-1.99E-08,7168,26.34661437
33058.77886,1.543402,20099.31939,-2.04E-08,7174,26.30951299
33104.20088,1.543402,20099.3166,-2.10E-08,7180,26.2714037
33149.62291,1.543402,20099.31893,-2.16E-08,7186,26.23215232
33195.04493,1.543402,20099.31547,-2.23E-08,7192,26.19159738
33240.46695,1.543402,20099.31772,-2.32E-08,7200,26.14950977
33285.88898,1.543402,20099.31542,-2.42E-08,7208,26.10559761
33331.311,1.543402,20099.31686,-2.54E-08,7216,26.0594572
33376.73302,1.543402,20099.31265,-2.69E-08,7224,26.01051989
33422.15505,1.543402,20099.31651,-2.90E-08,7234,25.9578659
33467.57707,1.543402,20099.31441,-3.19E-08,7246,25.8999847
33490.28808,1.543402,20099.31529,-3.42E-08,7252,25.86887334
33512.99909,1.543402,20099.31338,-3.69E-08,7258,25.83536169
33535.71011,1.543402,20099.31536,-4.05E-08,7266,25.79856718
33558.42112,1.543402,20099.31181,-4.60E-08,7274,25.75673607
33581.13213,1.543402,20099.31486,-5.66E-08,7286,25.70530484
33592.48764,1.543402,20099.31343,-6.95E-08,7292,25.67372842
33603.84314,1.543402,20099.31313,-1.01E-07,7303,25.62771356
33609.52089,1.543402,20099.31259,-1.97E-07,7314,25.58308611
33612.35977,1.543402,20099.31243,-3.61E-07,7320,25.54208721
33615.19865,1.543402,20099.31087,-3.82E-07,7332,25.49870474
33616.61809,1.543402,20099.31123,-3.13E-07,7338,25.48090803
33618.03752,1.543402,20099.31088,-2.55E-07,7343,25.46640559
33619.52793,1.543402,20099.31249,-2.11E-07,7348,25.45385552
33621.09286,1.543402,20099.31417,-1.76E-07,7353,25.44285152
33622.73604,1.543402,20099.31495,-1.48E-07,7358,25.43309599
33624.46138,1.543402,20099.31471,-1.28E-07,7363,25.42427788
33626.27298,1.543402,20099.31586,-1.12E-07,7368,25.41614908
33628.17516,1.543402,20099.31563,-9.90E-08,7373,25.40861445
33630.17246,1.543402,20099.31688,-8.90E-08,7378,25.40150084
33632.26961,1.543402,20099.31661,-8.01E-08,7383,25.39478391
33634.47163,1.543402,20099.31765,-7.33E-08,7388,25.3883317
33636.78374,1.543402,20099.31752,-6.68E-08,7393,25.38215628
33639.21146,1.543402,20099.31869,-6.19E-08,7398,25.37615
33641.76057,1.543402,20099.31846,-5.70E-08,7403,25.37033889
33644.43713,1.543402,20099.31986,-5.33E-08,7408,25.36463284
33647.24752,1.543402,20099.31894,-4.95E-08,7413,25.35906905
33650.19843,1.543402,20099.32027,-4.66E-08,7418,25.35356613
33653.29689,1.543402,20099.31906,-4.36E-08,7423,25.34816377
33656.55027,1.543402,20099.32036,-4.13E-08,7428,25.34279111
33659.96632,1.543402,20099.32037,-3.88E-08,7433,25.33749095
33663.55317,1.543402,20099.32165,-3.69E-08,7438,25.33219715
33667.31936,1.543402,20099.32228,-3.48E-08,7443,25.32695993
33671.27386,1.543402,20099.32277,-3.32E-08,7448,25.32171454
33675.42609,1.543402,20099.32353,-3.13E-08,7453,25.31650936
33679.78592,1.543402,20099.32388,-2.99E-08,7458,25.31128832
33684.36375,1.543402,20099.3244,-2.84E-08,7463,25.30609653
33689.17048,1.543402,20099.32531,-2.71E-08,7468,25.30088284
33694.21753,1.543402,20099.32602,-2.57E-08,7473,25.29569528
33699.51694,1.543402,20099.32656,-2.46E-08,7478,25.29048243
33705.08133,1.543402,20099.32659,-2.33E-08,7483,25.28529143
33710.92393,1.543402,20099.32741,-2.23E-08,7488,25.28007341
